carat,cut,color,clarity,depth,table,price,x,y,z,volume,cut_rk,color_rk,clarity_rk
0.72,Premium,H,SI1,61.5,59.0,2376,5.71,5.67,3.5,113.31,2,5,6
1.51,Ideal,H,SI1,62.3,53.7,11062,7.33,7.37,4.58,247.42,1,5,6
1.55,Premium,H,SI1,61.8,59.0,10277,7.45,7.38,4.58,251.81,2,5,6
2.09,Ideal,H,SI1,60.6,57.0,14383,8.34,8.29,5.04,348.46,1,5,6
0.71,Ideal,D,SI1,61.4,56.0,3674,5.7,5.74,3.51,114.84,1,1,6
1.51,Premium,H,SI1,62.3,59.0,10274,7.29,7.23,4.52,238.23,2,5,6
0.75,Ideal,D,SI1,62.3,57.0,2954,5.8,5.83,3.62,122.41,1,1,6
0.32,Very Good,D,SI1,60.1,60.0,619,4.38,4.4,2.64,50.88,3,1,6
0.78,Ideal,D,SI1,62.2,55.0,3389,5.92,5.95,3.69,129.98,1,1,6
0.41,Ideal,D,SI1,62.3,55.0,791,4.77,4.79,2.98,68.09,1,1,6
0.37,Very Good,D,SI1,61.0,62.0,681,4.61,4.64,2.82,60.32,3,1,6
1.2,Very Good,H,SI1,62.1,58.0,6019,6.72,6.77,4.19,190.62,3,5,6
1.58,Ideal,H,SI1,61.4,56.0,10546,7.46,7.53,4.6,258.4,1,5,6
1.18,Premium,H,SI1,61.8,58.0,5696,6.74,6.79,4.18,191.3,2,5,6
0.74,Premium,H,SI1,60.9,60.0,2201,5.81,5.75,3.52,117.59,2,5,6
1.53,Ideal,H,SI1,59.8,59.0,10063,7.48,7.54,4.49,253.23,1,5,6
0.7,Very Good,H,SI1,60.9,59.0,2273,5.72,5.75,3.49,114.79,3,5,6
0.72,Ideal,D,SI1,61.2,56.0,3722,5.77,5.79,3.54,118.27,1,1,6
0.42,Very Good,D,SI1,63.3,58.0,942,4.75,4.73,3.0,67.4,3,1,6
1.2,Very Good,H,SI1,58.9,60.0,6019,6.94,7.02,4.11,200.23,3,5,6
0.8,Premium,H,SI1,62.5,55.0,2553,5.97,5.93,3.72,131.7,2,5,6
1.52,Premium,H,SI1,62.5,58.0,10330,7.34,7.28,4.57,244.2,2,5,6
1.52,Premium,H,SI1,60.1,60.0,10330,7.47,7.45,4.48,249.32,2,5,6
1.01,Very Good,H,SI1,62.7,58.0,4743,6.36,6.34,3.98,160.48,3,5,6
0.95,Very Good,D,SI1,63.7,55.0,5101,6.2,6.24,3.96,153.2,3,1,6
0.97,Ideal,D,SI1,62.8,56.0,5028,6.24,6.3,3.94,154.89,1,1,6
0.91,Very Good,D,SI1,60.8,60.0,4561,6.24,6.21,3.79,146.86,3,1,6
0.91,Very Good,D,SI1,62.8,57.0,4303,6.12,6.17,3.86,145.76,3,1,6
0.38,Ideal,D,SI1,61.3,57.0,884,4.67,4.7,2.87,62.99,1,1,6
0.38,Ideal,D,SI1,61.8,55.0,884,4.67,4.69,2.89,63.3,1,1,6
1.5,Very Good,H,SI1,62.9,57.0,8931,7.24,7.28,4.57,240.87,3,5,6
0.5,Ideal,E,SI1,62.8,57.0,1331,5.05,5.08,3.18,81.58,1,2,6
0.52,Ideal,E,SI1,61.4,57.0,1330,5.15,5.18,3.17,84.57,1,2,6
1.03,Ideal,E,SI1,58.9,57.0,4873,6.62,6.56,3.88,168.5,1,2,6
0.72,Ideal,E,SI1,60.3,55.0,3012,5.85,5.89,3.54,121.98,1,2,6
0.71,Premium,H,SI1,62.4,62.0,2207,5.67,5.64,3.53,112.89,2,5,6
0.78,Ideal,E,SI1,62.7,55.0,3014,5.9,5.87,3.69,127.8,1,2,6
1.16,Premium,H,SI1,62.8,57.0,5702,6.73,6.67,4.21,188.98,2,5,6
0.91,Premium,E,SI1,62.6,58.0,4211,6.14,6.17,3.85,145.85,2,2,6
0.71,Premium,H,SI1,62.5,60.0,2207,5.75,5.68,3.57,116.6,2,5,6
1.01,Ideal,E,SI1,61.9,56.0,5571,6.43,6.47,3.99,165.99,1,2,6
0.53,Ideal,E,SI1,61.2,54.0,1303,5.21,5.25,3.2,87.53,1,2,6
0.93,Ideal,E,SI1,61.9,55.0,4511,6.26,6.31,3.89,153.66,1,2,6
1.52,Premium,H,SI1,60.1,60.0,9959,7.45,7.39,4.46,245.55,2,5,6
0.55,Ideal,E,SI1,60.9,56.0,1556,5.32,5.28,3.23,90.73,1,2,6
0.52,Ideal,E,SI1,61.6,55.0,1555,5.16,5.19,3.19,85.43,1,2,6
1.0,Ideal,E,SI1,61.4,57.0,5555,6.43,6.5,3.97,165.93,1,2,6
1.64,Premium,H,SI1,59.2,58.0,10874,7.76,7.68,4.57,272.36,2,5,6
0.5,Ideal,E,SI1,62.2,57.0,1331,5.05,5.08,3.15,80.81,1,2,6
0.5,Ideal,E,SI1,61.6,57.0,1316,5.09,5.13,3.15,82.25,1,2,6
1.0,Ideal,E,SI1,61.7,57.0,5555,6.39,6.42,3.95,162.04,1,2,6
0.31,Premium,H,SI1,61.7,59.0,558,4.39,4.36,2.7,51.68,2,5,6
0.5,Ideal,E,SI1,63.0,56.0,1317,5.13,5.06,3.21,83.32,1,2,6
1.0,Ideal,E,SI1,61.4,58.0,5555,6.41,6.43,3.94,162.39,1,2,6
1.63,Ideal,H,SI1,61.9,57.0,11078,7.59,7.53,4.68,267.47,1,5,6
0.9,Premium,E,SI1,61.9,58.0,4209,6.17,6.1,3.8,143.02,2,2,6
0.72,Ideal,E,SI1,61.0,57.0,3012,5.77,5.8,3.53,118.13,1,2,6
0.68,Premium,H,SI1,59.5,59.0,1666,5.77,5.73,3.42,113.07,2,5,6
1.02,Very Good,H,SI1,61.6,58.0,4727,6.49,6.54,4.01,170.2,3,5,6
1.57,Premium,H,SI1,62.2,61.0,10149,7.38,7.32,4.57,246.88,2,5,6
1.4,Ideal,H,SI1,62.4,56.0,8075,7.11,7.18,4.46,227.68,1,5,6
0.76,Ideal,E,SI1,62.5,57.0,3033,5.8,5.82,3.63,122.53,1,2,6
0.5,Ideal,E,SI1,62.2,57.0,1316,5.05,5.11,3.16,81.55,1,2,6
0.7,Premium,H,SI1,62.2,57.0,2268,5.74,5.71,3.56,116.68,2,5,6
0.41,Very Good,H,SI1,58.1,61.0,778,4.91,4.97,2.87,70.04,3,5,6
0.5,Very Good,H,SI1,63.1,59.0,1181,5.02,4.96,3.15,78.43,3,5,6
0.5,Ideal,E,SI1,61.2,56.0,1555,5.12,5.15,3.14,82.8,1,2,6
1.0,Ideal,D,SI1,60.5,57.0,5775,6.48,6.52,3.93,166.04,1,1,6
0.43,Very Good,D,SI1,63.4,55.0,993,4.84,4.78,3.05,70.56,3,1,6
1.03,Ideal,D,SI1,61.2,55.0,5804,6.51,6.57,4.0,171.08,1,1,6
1.04,Premium,H,SI1,62.1,56.0,4316,6.48,6.41,4.01,166.56,2,5,6
1.72,Premium,H,SI1,62.0,57.0,9266,7.67,7.63,4.74,277.39,2,5,6
1.76,Very Good,H,SI1,63.0,63.0,9336,7.65,7.63,4.81,280.76,3,5,6
1.11,Very Good,H,SI1,62.0,55.0,4871,6.61,6.68,4.12,181.92,3,5,6
2.01,Ideal,H,SI1,62.1,56.0,14725,8.11,8.08,5.03,329.61,1,5,6
1.56,Ideal,H,SI1,62.4,53.7,10536,7.43,7.48,4.65,258.43,1,5,6
1.01,Very Good,D,SI1,61.5,54.0,5132,6.4,6.47,3.96,163.98,3,1,6
0.72,Premium,H,SI1,59.9,58.0,2334,5.85,5.81,3.49,118.62,2,5,6
0.9,Very Good,D,SI1,62.3,53.0,5123,6.2,6.22,3.87,149.24,3,1,6
0.31,Premium,H,SI1,62.4,57.0,558,4.35,4.31,2.7,50.62,2,5,6
0.73,Ideal,D,SI1,61.2,57.0,2947,5.79,5.81,3.55,119.42,1,1,6
0.31,Premium,H,SI1,62.8,58.0,558,4.32,4.28,2.7,49.92,2,5,6
1.01,Very Good,D,SI1,62.2,58.0,5122,6.36,6.4,3.97,161.59,3,1,6
1.01,Very Good,H,SI1,59.3,62.0,4868,6.57,6.55,3.89,167.4,3,5,6
1.01,Premium,H,SI1,62.7,59.0,4320,6.33,6.27,3.95,156.77,2,5,6
0.75,Premium,H,SI1,60.7,62.0,2331,5.87,5.82,3.55,121.28,2,5,6
1.16,Premium,H,SI1,59.6,58.0,4814,6.86,6.83,4.08,191.16,2,5,6
1.01,Very Good,D,SI1,62.1,59.0,6630,6.37,6.41,3.97,162.1,3,1,6
0.31,Premium,H,SI1,61.1,55.0,573,4.39,4.35,2.67,50.99,2,5,6
0.38,Ideal,D,SI1,62.3,57.0,581,4.6,4.65,2.88,61.6,1,1,6
0.31,Premium,H,SI1,62.3,55.0,573,4.36,4.34,2.71,51.28,2,5,6
1.01,Very Good,D,SI1,62.9,58.0,5731,6.33,6.38,4.0,161.54,3,1,6
1.51,Ideal,H,SI1,61.9,58.0,10096,7.33,7.37,4.55,245.8,1,5,6
0.56,Very Good,H,SI1,61.2,57.0,1179,5.28,5.31,3.24,90.84,3,5,6
1.01,Very Good,D,SI1,62.6,56.0,5731,6.36,6.39,3.99,162.16,3,1,6
1.02,Very Good,D,SI1,62.8,58.0,5733,6.37,6.41,4.01,163.74,3,1,6
1.03,Ideal,D,SI1,61.6,55.0,5804,6.49,6.53,4.01,169.94,1,1,6
0.31,Premium,H,SI1,59.0,57.0,573,4.44,4.4,2.61,50.99,2,5,6
0.64,Premium,H,SI1,60.0,59.0,1274,5.63,5.57,3.36,105.37,2,5,6
0.75,Premium,H,SI1,60.2,59.0,2329,5.92,5.88,3.55,123.57,2,5,6
1.04,Very Good,D,SI1,58.9,58.0,6138,6.66,6.69,3.93,175.1,3,1,6
1.58,Ideal,H,SI1,62.5,57.0,10345,7.43,7.39,4.63,254.22,1,5,6
0.9,Ideal,D,SI1,61.9,55.0,4435,6.22,6.18,3.84,147.61,1,1,6
1.53,Very Good,H,SI1,60.4,60.0,9332,7.39,7.44,4.48,246.32,3,5,6
1.16,Ideal,D,SI1,62.0,56.0,5805,6.73,6.76,4.18,190.17,1,1,6
0.81,Premium,H,SI1,59.1,57.0,2585,6.16,6.09,3.62,135.8,2,5,6
1.19,Premium,H,SI1,60.8,59.0,5698,6.87,6.84,4.17,195.95,2,5,6
1.05,Very Good,D,SI1,59.3,58.0,6063,6.68,6.74,3.98,179.19,3,1,6
0.71,Ideal,D,SI1,60.6,56.0,3674,5.78,5.81,3.51,117.87,1,1,6
1.19,Premium,H,SI1,62.7,61.0,5698,6.73,6.66,4.2,188.25,2,5,6
0.91,Very Good,D,SI1,59.3,58.0,4253,6.33,6.38,3.77,152.25,3,1,6
1.0,Very Good,D,SI1,60.5,58.0,5755,6.42,6.48,3.9,162.25,3,1,6
1.06,Very Good,H,SI1,62.8,58.0,4785,6.47,6.49,4.07,170.9,3,5,6
1.09,Very Good,H,SI1,61.8,58.0,4784,6.58,6.63,4.08,177.99,3,5,6
1.09,Very Good,H,SI1,62.5,57.0,5950,6.49,6.54,4.07,172.75,3,5,6
0.37,Very Good,D,SI1,62.3,56.0,681,4.61,4.64,2.88,61.6,3,1,6
1.02,Very Good,D,SI1,62.8,56.0,6047,6.39,6.44,4.03,165.84,3,1,6
0.33,Ideal,D,SI1,62.0,56.0,567,4.44,4.47,2.76,54.78,1,1,6
0.37,Very Good,D,SI1,62.2,58.0,681,4.58,4.62,2.86,60.52,3,1,6
0.3,Very Good,D,SI1,58.8,63.0,614,4.35,4.32,2.55,47.92,3,1,6
1.51,Premium,H,SI1,59.9,60.0,9261,7.45,7.4,4.45,245.33,2,5,6
0.93,Premium,H,SI1,61.8,59.0,3750,6.27,6.23,3.86,150.78,2,5,6
1.62,Premium,H,SI1,61.3,60.0,10813,7.48,7.53,4.6,259.09,2,5,6
1.07,Premium,H,SI1,60.7,60.0,4764,6.64,6.61,4.02,176.44,2,5,6
1.01,Very Good,H,SI1,63.4,59.0,4836,6.34,6.28,4.0,159.26,3,5,6
1.0,Ideal,D,SI1,61.9,57.0,5804,6.39,6.41,3.96,162.2,1,1,6
1.23,Very Good,D,SI1,62.3,57.0,8079,6.8,6.87,4.26,199.01,3,1,6
1.51,Ideal,H,SI1,62.8,55.0,10502,7.32,7.29,4.59,244.94,1,5,6
1.01,Premium,H,SI1,60.6,61.0,4320,6.39,6.35,3.86,156.63,2,5,6
1.56,Premium,H,SI1,61.9,59.0,10990,7.46,7.4,4.6,253.94,2,5,6
1.34,Premium,H,SI1,62.4,57.0,6814,7.07,6.96,4.38,215.53,2,5,6
1.0,Ideal,D,SI1,61.7,57.0,5489,6.39,6.42,3.95,162.04,1,1,6
1.03,Ideal,D,SI1,61.0,57.0,5804,6.48,6.53,3.97,167.99,1,1,6
0.77,Ideal,D,SI1,62.5,56.0,3345,5.86,5.91,3.68,127.45,1,1,6
1.01,Very Good,D,SI1,61.4,59.0,6270,6.37,6.43,3.93,160.97,3,1,6
0.7,Premium,H,SI1,59.0,60.0,2331,5.86,5.81,3.44,117.12,2,5,6
0.7,Premium,H,SI1,60.0,60.0,2331,5.79,5.72,3.5,115.92,2,5,6
0.7,Premium,H,SI1,60.9,62.0,2331,5.72,5.65,3.46,111.82,2,5,6
0.7,Premium,H,SI1,62.8,57.0,2331,5.66,5.61,3.54,112.4,2,5,6
1.57,Ideal,H,SI1,60.5,57.0,10521,7.6,7.57,4.59,264.07,1,5,6
1.03,Very Good,H,SI1,60.8,60.0,4836,6.47,6.5,3.94,165.7,3,5,6
0.31,Premium,H,SI1,62.4,60.0,573,4.34,4.32,2.7,50.62,2,5,6
0.9,Premium,E,SI1,62.9,58.0,4158,6.16,6.11,3.86,145.28,2,2,6
1.5,Premium,H,SI1,61.0,60.0,9820,7.33,7.27,4.45,237.14,2,5,6
1.56,Ideal,H,SI1,60.4,59.0,10642,7.5,7.53,4.54,256.4,1,5,6
0.55,Ideal,E,SI1,61.4,55.0,1551,5.26,5.29,3.24,90.15,1,2,6
0.8,Premium,H,SI1,62.5,59.0,2553,5.96,5.91,3.71,130.68,2,5,6
1.67,Premium,H,SI1,59.4,61.0,11248,7.78,7.73,4.61,277.24,2,5,6
1.02,Very Good,H,SI1,63.2,57.0,4688,6.44,6.38,4.05,166.4,3,5,6
1.66,Very Good,H,SI1,63.3,59.0,8831,7.48,7.45,4.72,263.03,3,5,6
1.1,Very Good,H,SI1,63.0,57.0,4689,6.5,6.54,4.11,174.72,3,5,6
1.1,Very Good,H,SI1,63.5,55.0,4682,6.55,6.49,4.14,175.99,3,5,6
0.55,Ideal,E,SI1,61.7,57.0,1551,5.23,5.27,3.24,89.3,1,2,6
1.0,Ideal,E,SI1,62.3,55.0,5396,6.41,6.34,3.97,161.34,1,2,6
0.32,Ideal,E,SI1,61.6,54.0,516,4.42,4.45,2.73,53.7,1,2,6
0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55,114.93,3,5,6
0.32,Ideal,E,SI1,61.9,56.0,561,4.39,4.43,2.73,53.09,1,2,6
0.51,Ideal,E,SI1,62.7,55.0,1546,5.1,5.07,3.19,82.48,1,2,6
1.01,Very Good,H,SI1,63.1,59.0,4705,6.34,6.43,4.03,164.29,3,5,6
1.04,Very Good,H,SI1,59.7,60.0,4682,6.55,6.58,3.92,168.95,3,5,6
1.5,Premium,H,SI1,61.6,58.0,8669,7.33,7.38,4.53,245.05,2,5,6
1.64,Premium,H,SI1,59.3,61.0,11159,7.68,7.64,4.54,266.39,2,5,6
0.5,Ideal,E,SI1,61.6,55.0,1410,5.09,5.13,3.15,82.25,1,2,6
0.54,Ideal,E,SI1,61.6,57.0,1410,5.23,5.26,3.23,88.86,1,2,6
0.7,Very Good,H,SI1,61.1,56.0,2548,5.72,5.76,3.51,115.64,3,5,6
1.52,Ideal,H,SI1,61.4,55.0,10239,7.38,7.48,4.56,251.72,1,5,6
0.5,Ideal,E,SI1,62.3,56.0,1410,5.06,5.12,3.17,82.13,1,2,6
1.03,Ideal,E,SI1,61.3,57.0,5476,6.48,6.51,3.98,167.9,1,2,6
1.01,Very Good,H,SI1,59.8,61.0,4680,6.54,6.51,3.9,166.04,3,5,6
1.0,Ideal,E,SI1,62.6,56.0,4480,6.37,6.29,3.96,158.67,1,2,6
1.26,Ideal,H,SI1,61.6,56.0,8110,6.88,6.93,4.26,203.11,1,5,6
0.54,Ideal,E,SI1,61.7,56.0,1571,5.27,5.24,3.24,89.47,1,2,6
1.26,Ideal,H,SI1,61.9,57.0,8110,6.88,6.93,4.27,203.59,1,5,6
0.31,Ideal,E,SI1,61.9,53.0,516,4.36,4.4,2.71,51.99,1,2,6
1.59,Ideal,H,SI1,61.4,55.0,10284,7.56,7.51,4.63,262.87,1,5,6
0.55,Ideal,E,SI1,62.3,56.0,1551,5.23,5.26,3.27,89.96,1,2,6
0.73,Very Good,H,SI1,62.6,58.0,2377,5.75,5.76,3.6,119.23,3,5,6
0.81,Ideal,E,SI1,62.4,57.0,3109,5.92,5.97,3.71,131.12,1,2,6
1.03,Ideal,E,SI1,62.0,55.0,5411,6.46,6.5,4.02,168.8,1,2,6
1.02,Very Good,H,SI1,63.5,58.0,4688,6.39,6.36,4.05,164.59,3,5,6
0.51,Ideal,E,SI1,61.3,55.0,1546,5.17,5.11,3.15,83.22,1,2,6
1.02,Premium,H,SI1,60.5,60.0,4884,6.58,6.51,3.96,169.63,2,5,6
0.51,Ideal,E,SI1,61.5,55.0,1546,5.18,5.16,3.18,85.0,1,2,6
1.01,Ideal,E,SI1,62.9,56.0,5375,6.41,6.38,4.02,164.4,1,2,6
1.02,Ideal,E,SI1,61.1,56.0,4591,6.45,6.51,3.96,166.28,1,2,6
0.9,Premium,E,SI1,61.1,58.0,4106,6.22,6.26,3.81,148.35,2,2,6
0.55,Ideal,E,SI1,60.6,56.0,1551,5.3,5.33,3.22,90.96,1,2,6
0.55,Ideal,E,SI1,62.1,55.0,1551,5.21,5.26,3.25,89.06,1,2,6
0.26,Very Good,H,SI1,61.9,55.0,337,4.07,4.11,2.53,42.32,3,5,6
1.71,Premium,H,SI1,58.1,59.0,9193,7.88,7.81,4.56,280.64,2,5,6
1.02,Premium,H,SI1,62.9,59.0,4884,6.41,6.38,4.02,164.4,2,5,6
1.57,Ideal,H,SI1,62.4,56.0,11068,7.42,7.45,4.64,256.49,1,5,6
1.54,Premium,H,SI1,62.2,58.0,10466,7.45,7.32,4.59,250.31,2,5,6
0.32,Premium,H,SI1,61.3,60.0,449,4.36,4.42,2.69,51.84,2,5,6
0.43,Premium,H,SI1,61.5,58.0,919,4.86,4.8,2.97,69.28,2,5,6
0.44,Premium,E,SI1,62.9,58.0,1040,4.88,4.85,3.06,72.42,2,2,6
1.02,Premium,H,SI1,62.0,60.0,4884,6.4,6.37,3.96,161.44,2,5,6
1.0,Very Good,H,SI1,62.7,59.0,4702,6.3,6.37,3.97,159.32,3,5,6
0.32,Ideal,E,SI1,62.2,54.0,516,4.38,4.4,2.73,52.61,1,2,6
0.31,Ideal,E,SI1,62.1,55.0,516,4.33,4.36,2.7,50.97,1,2,6
0.51,Ideal,E,SI1,62.1,55.0,1546,5.15,5.09,3.18,83.36,1,2,6
1.74,Premium,H,SI1,61.6,59.0,8653,7.7,7.62,4.72,276.94,2,5,6
0.51,Ideal,E,SI1,62.2,57.0,1546,5.12,5.08,3.17,82.45,1,2,6
0.51,Ideal,E,SI1,62.8,56.0,1546,5.15,5.07,3.21,83.81,1,2,6
0.31,Premium,H,SI1,58.7,60.0,558,4.47,4.43,2.61,51.68,2,5,6
1.3,Premium,H,SI1,59.9,59.0,7498,7.18,7.12,4.28,218.8,2,5,6
1.17,Premium,H,SI1,62.5,57.0,5751,6.79,6.75,4.23,193.87,2,5,6
0.31,Premium,H,SI1,62.7,58.0,558,4.34,4.31,2.71,50.69,2,5,6
0.9,Premium,E,SI1,61.3,60.0,4209,6.19,6.14,3.78,143.66,2,2,6
1.0,Ideal,E,SI1,61.5,57.0,4864,6.41,6.47,3.96,164.23,1,2,6
0.9,Premium,E,SI1,60.3,56.0,4209,6.29,6.21,3.77,147.26,2,2,6
0.31,Ideal,E,SI1,61.1,55.0,516,4.36,4.41,2.68,51.53,1,2,6
0.32,Very Good,H,SI1,63.0,59.0,461,4.33,4.37,2.74,51.85,3,5,6
1.25,Ideal,H,SI1,62.0,58.0,7423,6.86,6.89,4.26,201.35,1,5,6
0.31,Ideal,E,SI1,61.6,54.0,516,4.39,4.41,2.71,52.47,1,2,6
1.01,Ideal,E,SI1,61.6,59.0,5590,6.43,6.4,3.95,162.55,1,2,6
1.58,Premium,H,SI1,61.5,59.0,10738,7.47,7.45,4.59,255.44,2,5,6
1.02,Very Good,H,SI1,63.5,56.0,4703,6.36,6.43,4.06,166.03,3,5,6
0.43,Premium,E,SI1,62.4,56.0,1016,4.83,4.79,3.0,69.41,2,2,6
1.01,Premium,H,SI1,60.0,62.0,4836,6.51,6.45,3.89,163.34,2,5,6
0.32,Very Good,H,SI1,63.4,55.0,591,4.38,4.36,2.77,52.9,3,5,6
0.32,Very Good,H,SI1,63.5,57.0,591,4.39,4.34,2.77,52.78,3,5,6
0.32,Very Good,H,SI1,63.1,58.0,591,4.36,4.33,2.74,51.73,3,5,6
0.52,Ideal,E,SI1,61.6,55.0,1577,5.19,5.16,3.19,85.43,1,2,6
0.56,Ideal,E,SI1,61.7,56.0,1580,5.3,5.33,3.28,92.66,1,2,6
0.81,Very Good,H,SI1,60.2,58.0,2936,6.06,6.1,3.66,135.3,3,5,6
1.51,Premium,H,SI1,62.0,58.0,9511,7.38,7.34,4.56,247.01,2,5,6
0.55,Ideal,E,SI1,60.7,57.0,1551,5.27,5.3,3.21,89.66,1,2,6
0.59,Ideal,E,SI1,62.2,55.0,1561,5.39,5.42,3.36,98.16,1,2,6
0.8,Very Good,H,SI1,63.8,56.0,2739,5.85,5.91,3.75,129.65,3,5,6
1.03,Ideal,E,SI1,62.1,56.0,5476,6.43,6.48,4.01,167.08,1,2,6
0.5,Ideal,E,SI1,61.9,55.0,1409,5.18,5.12,3.19,84.6,1,2,6
1.04,Ideal,E,SI1,62.0,57.0,4530,6.47,6.5,4.02,169.06,1,2,6
0.56,Ideal,E,SI1,62.7,57.0,1580,5.23,5.27,3.29,90.68,1,2,6
1.03,Premium,H,SI1,62.2,60.0,4843,6.4,6.43,3.99,164.2,2,5,6
0.56,Ideal,E,SI1,62.3,56.0,1580,5.26,5.3,3.29,91.72,1,2,6
1.25,Ideal,H,SI1,62.4,55.0,7573,6.9,6.86,4.3,203.54,1,5,6
0.91,Ideal,E,SI1,61.2,58.0,4513,6.24,6.3,3.84,150.96,1,2,6
1.52,Ideal,H,SI1,62.0,56.0,7491,7.38,7.32,4.56,246.34,1,5,6
0.35,Premium,H,SI1,60.0,61.0,630,4.6,4.57,2.75,57.81,2,5,6
1.05,Very Good,H,SI1,63.2,56.0,5027,6.51,6.47,4.1,172.69,3,5,6
1.02,Very Good,H,SI1,64.4,59.0,5047,6.24,6.36,4.06,161.13,3,5,6
1.09,Premium,H,SI1,59.5,58.0,5706,6.73,6.71,4.0,180.63,2,5,6
1.51,Premium,H,SI1,61.3,60.0,9833,7.29,7.33,4.48,239.39,2,5,6
0.35,Premium,H,SI1,61.0,62.0,630,4.56,4.52,2.77,57.09,2,5,6
1.22,Premium,H,SI1,61.0,59.0,4829,6.92,6.86,4.2,199.38,2,5,6
0.46,Premium,E,SI1,61.8,57.0,1035,4.98,4.93,3.06,75.13,2,2,6
0.8,Ideal,E,SI1,62.3,54.0,3622,5.95,5.97,3.71,131.78,1,2,6
0.92,Premium,H,SI1,59.2,60.0,2968,6.4,6.35,3.76,152.81,2,5,6
0.58,Ideal,E,SI1,62.2,58.0,1580,5.3,5.38,3.32,94.67,1,2,6
0.56,Ideal,E,SI1,60.9,56.0,1580,5.32,5.35,3.25,92.5,1,2,6
1.11,Premium,H,SI1,58.4,60.0,4842,6.87,6.83,4.0,187.69,2,5,6
0.53,Ideal,E,SI1,62.1,53.0,1408,5.2,5.23,3.24,88.12,1,2,6
1.21,Premium,H,SI1,59.5,58.0,6025,7.02,6.96,4.16,203.25,2,5,6
1.01,Premium,H,SI1,62.4,60.0,4836,6.36,6.33,3.96,159.42,2,5,6
0.5,Ideal,E,SI1,62.2,57.0,1410,5.06,5.1,3.16,81.55,1,2,6
0.5,Ideal,E,SI1,62.2,57.0,1415,5.11,5.05,3.16,81.55,1,2,6
1.26,Ideal,H,SI1,60.8,57.0,7400,7.01,6.97,4.25,207.65,1,5,6
0.5,Ideal,E,SI1,60.1,57.0,1410,5.14,5.27,3.13,84.78,1,2,6
2.0,Premium,H,SI1,61.7,58.0,11200,7.82,7.77,4.81,292.26,2,5,6
0.55,Ideal,E,SI1,60.8,56.0,1566,5.31,5.34,3.24,91.87,1,2,6
0.53,Ideal,E,SI1,61.4,56.0,1564,5.2,5.26,3.21,87.8,1,2,6
0.33,Premium,E,SI1,62.2,59.0,579,4.41,4.43,2.75,53.72,2,2,6
1.53,Premium,H,SI1,59.5,59.0,10398,7.53,7.46,4.46,250.54,2,5,6
1.06,Premium,H,SI1,61.6,59.0,4872,6.55,6.54,4.03,172.63,2,5,6
1.01,Very Good,H,SI1,63.5,57.0,4659,6.31,6.35,4.02,161.08,3,5,6
0.82,Ideal,E,SI1,61.8,58.0,3622,5.99,6.05,3.72,134.81,1,2,6
1.06,Premium,H,SI1,62.8,58.0,4872,6.49,6.47,4.07,170.9,2,5,6
0.9,Very Good,H,SI1,63.2,59.0,3388,6.08,6.14,3.86,144.1,3,5,6
1.6,Premium,H,SI1,62.1,60.0,9017,7.54,7.49,4.66,263.17,2,5,6
0.43,Premium,E,SI1,60.2,60.0,1016,4.94,4.89,2.96,71.5,2,2,6
0.9,Very Good,H,SI1,63.0,55.0,3388,6.12,6.16,3.87,145.9,3,5,6
1.48,Very Good,H,SI1,62.5,59.0,8815,7.16,7.23,4.5,232.95,3,5,6
0.71,Very Good,H,SI1,60.1,63.0,2258,5.72,5.69,3.43,111.64,3,5,6
1.01,Very Good,H,SI1,63.3,57.0,4707,6.41,6.36,4.04,164.7,3,5,6
0.54,Ideal,E,SI1,61.3,56.0,1422,5.22,5.25,3.21,87.97,1,2,6
0.77,Very Good,H,SI1,61.7,56.0,2830,5.84,5.89,3.62,124.52,3,5,6
0.5,Ideal,E,SI1,60.8,57.0,1410,5.09,5.14,3.11,81.37,1,2,6
0.8,Ideal,E,SI1,61.7,56.0,3630,5.99,6.04,3.71,134.23,1,2,6
1.04,Premium,H,SI1,62.6,59.0,4890,6.43,6.47,4.04,168.07,2,5,6
1.04,Premium,H,SI1,59.5,58.0,4890,6.58,6.67,3.94,172.92,2,5,6
0.7,Premium,H,SI1,62.0,58.0,2155,5.65,5.71,3.52,113.56,2,5,6
1.0,Very Good,H,SI1,62.3,60.0,4702,6.34,6.38,3.96,160.18,3,5,6
0.54,Ideal,E,SI1,61.3,56.0,1422,5.22,5.25,3.21,87.97,1,2,6
1.33,Premium,H,SI1,61.5,59.0,7472,7.06,7.03,4.33,214.91,2,5,6
0.7,Premium,H,SI1,62.0,61.0,2176,6.65,5.69,3.46,130.92,2,5,6
1.5,Very Good,H,SI1,61.5,62.0,8791,7.24,7.3,4.47,236.25,3,5,6
0.7,Premium,H,SI1,60.9,62.0,2176,5.72,5.67,3.47,112.54,2,5,6
0.7,Premium,H,SI1,60.3,55.0,2176,5.8,5.75,3.48,116.06,2,5,6
0.76,Ideal,E,SI1,62.4,57.0,3087,5.83,5.87,3.65,124.91,1,2,6
0.91,Ideal,E,SI1,61.9,55.0,5458,6.21,6.23,3.85,148.95,1,2,6
1.7,Premium,I,SI1,61.6,56.0,8044,7.65,7.55,4.68,270.31,2,6,6
0.31,Ideal,D,SI1,62.3,55.0,541,4.33,4.34,2.7,50.74,1,1,6
